coords,Snoutx,Snouty,LFLx,LFLy,RFLx,RFLy,LHLx,LHLy,RHLx,RHLy,Tailtipx,Tailtipy
571,901.0067787,203.659482,852.3987917,214.0821311,818.9953597,216.5627708,742.7351291,221.8665322,801.0302408,216.733294,660.100582,210.2208594
572,900.9440923,203.6577334,852.3971624,214.0875201,818.9945183,216.5646777,742.7473609,221.8676529,801.0304534,216.731524,660.0902376,210.1596618
573,904.6418366,201.5025954,852.1828202,214.2976286,829.3341162,213.0398061,743.2186358,223.3604009,804.3742299,219.1825485,670.7199841,210.2184597
574,904.6418366,201.5025954,852.1828202,214.2976286,829.3341162,213.0398061,743.2186358,223.3604009,804.3742299,219.1825485,670.7199841,210.2184597
575,912.4377208,201.9470806,849.2891421,213.8629396,826.3106928,213.4103698,742.0343728,222.6434474,806.7111673,217.1242261,667.9182165,210.8922181
576,912.4438753,201.9458852,849.2872448,213.8620055,826.3097254,213.4102471,742.0305784,222.618875,806.7079463,217.1251731,667.9271311,210.8830682
577,917.647541,203.3477311,847.5328264,214.0289335,831.0846114,210.5754511,742.7074142,222.9043658,804.4043659,216.4553661,671.8477721,210.3323424
578,917.647541,203.3477311,847.5328264,214.0289335,831.0846114,210.5754511,742.7074142,222.9043658,804.4043659,216.4553661,671.8477721,210.3323424
579,920.6744833,202.4590321,848.3218322,213.4795842,831.482425,206.4535787,742.8645217,221.2041863,799.7037592,218.5171304,673.4975801,209.7809675
580,920.6763811,202.4638333,848.3789978,213.5137643,831.5205729,206.4682055,742.86132,221.2044245,799.7079701,218.5210352,673.6513603,209.7312982
581,922.3488293,200.8784943,846.6728516,214.5459771,844.4772652,204.9474411,744.4191861,217.7476439,798.6586442,217.8474765,697.5647492,207.6492658
582,922.3488293,200.8784943,846.6728516,214.5459771,844.4772652,204.9474411,744.4191861,217.7476439,798.6586442,217.8474765,697.5647492,207.6492658
583,920.9093781,200.1127949,846.2229109,213.3757963,854.9520962,200.9674258,749.5884264,215.4937801,798.838553,216.8834424,697.9311364,208.4128356
584,920.9063883,200.1133618,846.2223561,213.3741608,854.9525785,200.9698038,749.5834901,215.5039067,798.8392031,216.8891563,697.9046986,208.4002595
585,921.5202827,201.0931787,845.9486368,212.1031666,863.3744717,197.7302622,753.5910969,212.0953884,798.6660819,216.6671481,698.05002,208.0910029
586,921.5202827,201.0931787,845.9486368,212.1031666,863.3744717,197.7302622,753.5910969,212.0953884,798.6660819,216.6671481,698.05002,208.0910029
587,920.6949625,202.0599113,846.8382401,212.9061022,869.7312973,197.0125284,757.4944462,208.6873965,799.2057552,217.8299036,690.9892057,208.6646824
588,920.6867142,202.0628414,846.8446331,212.9152517,869.7252474,197.0091953,757.4966103,208.6885667,799.1923718,217.8411155,690.9574502,208.673034
589,918.9685984,202.6420227,847.0617881,213.3670769,879.7846785,197.8944178,763.1302605,205.1828623,799.0487471,218.345726,690.7893345,208.6054056
590,918.9685984,202.6420227,847.0617881,213.3670769,879.7846785,197.8944178,763.1302605,205.1828623,799.0487471,218.345726,690.7893345,208.6054056
591,915.6999049,198.9466045,846.6300027,212.9118223,886.1843436,197.7228785,770.7139978,204.1730199,798.7902014,217.6567228,692.1287192,210.1124344
592,915.7000189,198.9425514,846.6315427,212.9128351,886.181932,197.7215214,770.7140732,204.1722184,798.7894394,217.6553116,692.1247725,210.1104839
593,914.3704152,198.4284091,846.8493607,212.1783937,891.40128,196.8283292,837.9789906,209.6652412,799.5386684,218.8277421,691.6142915,210.2128489
594,914.3704152,198.4284091,846.8493607,212.1783937,891.40128,196.8283292,837.9789906,209.6652412,799.5386684,218.8277421,691.6142915,210.2128489
595,914.608747,198.0115168,845.6521912,212.7234325,896.1662426,197.8149248,827.6066433,211.3510321,799.8346231,219.0559764,690.7194493,209.4597325
596,914.5970106,198.0036271,845.6416,212.7021933,896.1731572,197.8197991,827.5833638,211.3489544,799.8203299,219.0858412,690.6345816,209.4773183
597,918.7037773,197.3665863,844.5250006,212.8325181,899.3657279,197.4113429,828.1159199,212.0423964,799.1927145,219.681983,686.9694822,208.3429871
598,918.7037773,197.3665863,844.5250006,212.8325181,899.3657279,197.4113429,828.1159199,212.0423964,799.1927145,219.681983,686.9694822,208.3429871
599,922.0607529,198.9436905,845.2120293,213.038043,903.5140762,200.1734109,828.2038181,212.0093072,798.9063675,218.5938849,688.1058517,205.9251487
600,922.2192888,199.0805373,844.8806139,213.0868502,903.212292,199.6675146,827.2621949,211.396588,798.8440936,218.588975,687.6975183,206.1432803
601,923.4921951,199.5733747,844.3874849,213.4532461,914.1426373,204.4684946,826.843145,210.9870708,799.116703,218.4044785,690.1580272,204.3461847
602,923.5016403,199.5424852,844.4073606,213.3783121,911.9956269,202.4353323,827.6054099,210.8657255,798.7838087,218.2977786,690.4488297,204.248971
603,924.3502598,200.4168987,844.3327541,214.0482025,914.6584711,206.1628814,829.4793713,211.4968498,798.3391843,218.4476585,691.1079044,202.2376781
604,924.3446903,200.4306126,844.3346871,214.047019,914.6592231,206.1771567,829.4832939,211.4981306,798.342485,218.4179621,691.1106033,202.2355542
605,924.6060905,200.5812397,843.2081016,214.0422325,916.5638618,211.0685416,828.0097802,211.6471756,798.6538403,218.9811063,693.6703702,199.962075
606,924.4461861,200.4867878,843.3433989,214.1740456,916.4345789,211.1038491,828.1365603,211.5726444,798.5982025,218.8542595,693.7325101,199.9954588
607,923.7509327,200.7229314,843.1456763,214.2933331,917.7251701,210.9031985,828.2061199,211.5774478,797.2673771,218.678441,696.0580463,198.4552727
608,923.7065601,200.8351583,843.16387,214.2952385,917.5157394,211.1647137,828.2276358,211.5849381,797.259295,218.7225752,696.034862,198.4597492
609,923.0066385,203.3249933,844.5384798,213.1567501,916.5022507,212.064412,829.4212226,212.2370749,797.5953642,218.3999472,699.8285117,197.3982162
610,923.0066385,203.3249933,844.5384798,213.1567501,916.5022507,212.064412,829.4212226,212.2370749,797.5953642,218.3999472,699.8285117,197.3982162
611,924.6264668,203.7693881,842.5954981,212.3719442,850.9786075,211.368299,831.1101482,212.7054062,798.093724,217.1069131,703.2211728,195.8777037
612,924.4209595,204.1500113,842.7410846,212.3939716,850.8814142,211.4640897,831.0551054,212.7517681,798.0042791,217.1082973,703.2231703,195.8230495
613,923.5741119,203.4754977,842.2707548,213.4374647,851.9268395,213.3592196,831.4834776,213.2631712,798.4285645,216.20994,706.5331016,193.8637247
614,923.5741119,203.4754977,842.2707548,213.4374647,851.9268395,213.3592196,831.4834776,213.2631712,798.4285645,216.20994,706.5331016,193.8637247
615,923.3353872,203.3103428,843.5962334,213.1735555,853.3175037,212.8865138,833.2474458,212.1891947,798.5599053,215.265707,710.5102885,191.9196284
616,923.2783575,203.2792177,843.5196863,213.062693,853.3721211,212.8331711,833.4648833,212.7682848,798.6774068,215.2720032,710.5099378,191.9098918
617,923.7892675,201.7166834,845.3209532,212.3171791,852.9122992,213.7927642,834.8665324,211.8648567,799.5210757,213.9756792,713.4555888,190.4518251
618,923.7892675,201.7166834,845.3209532,212.3171791,852.9122992,213.7927642,834.8665324,211.8648567,799.5210757,213.9756792,713.4555888,190.4518251
619,922.2414551,203.0555301,848.86199,212.3802554,916.5873594,214.8189149,836.2181299,211.8114047,803.0857924,211.4035187,716.4764171,188.5932779
620,921.9162226,203.1875857,848.8189678,212.3969131,855.8219616,211.1814293,835.9723882,211.8897491,800.9648728,212.0851615,716.4568507,188.5758963
621,922.9076939,202.3252394,854.6438556,210.9656479,865.220932,210.0129751,837.735417,213.2872629,802.6040096,209.4474483,719.655993,186.9652567
622,922.9076939,202.3252394,854.6438556,210.9656479,865.220932,210.0129751,837.735417,213.2872629,802.6040096,209.4474483,719.655993,186.9652567
623,921.0710239,202.2719427,857.6634507,209.6469884,864.5044477,206.5709829,836.8095357,213.5782194,804.9060242,206.1826134,722.0620756,184.9774823
624,921.0720472,202.2664281,857.6644669,209.6487703,864.5042708,206.5702581,836.8114465,213.5782709,804.9060163,206.1819944,722.0583344,184.9770489
625,918.4917164,210.6392469,875.3240315,207.6879959,872.9426146,204.2140528,835.8427655,212.1867723,810.2343597,202.4257345,725.3089375,183.2613583
626,918.4917164,210.6392469,875.3240315,207.6879959,872.9426146,204.2140528,835.8427655,212.1867723,810.2343597,202.4257345,725.3089375,183.2613583
627,917.7547779,211.0177755,908.0464611,208.0176029,877.1198987,209.2214077,835.0847623,212.8693647,816.0190263,199.5512402,728.0550752,181.8333359
628,917.7487288,211.0050955,908.0172311,208.0177088,876.9705988,209.1168618,835.1031556,212.8851891,816.0243087,199.5542078,728.0566778,181.8380518
629,902.6288614,202.1115314,889.4257979,207.2311068,881.3423109,208.0920699,834.0020896,212.7992077,820.5050497,201.2388048,731.3203974,181.035943
630,902.6288614,202.1115314,889.4257979,207.2311068,881.3423109,208.0920699,834.0020896,212.7992077,820.5050497,201.2388048,731.3203974,181.035943
631,918.616643,203.0000609,900.2483506,205.7232378,887.4634125,206.6329775,831.7393153,212.5691915,830.2698524,203.0203891,734.5213094,180.0364532
632,918.6223249,202.9986191,900.2501297,205.7248107,887.4635561,206.6351247,831.737741,212.5694359,830.2664189,203.0181985,734.521306,180.0460358
633,917.606555,209.3865852,909.4559314,206.9734528,890.0543737,206.1377263,831.7747221,213.7476225,838.512748,198.9252412,737.4059458,179.681006
634,917.606555,209.3865852,909.4559314,206.9734528,890.0543737,206.1377263,831.7747221,213.7476225,838.512748,198.9252412,737.4059458,179.681006
635,918.5029392,210.4504652,915.5039048,206.9078121,887.2556174,204.7399704,831.156733,213.8967953,846.0378032,197.7339163,740.5457187,179.3647246
636,918.5094891,210.4475431,915.5223107,206.8877397,887.296783,204.7226304,831.2294486,213.8615932,846.0741551,197.6722276,740.5759844,179.3718166
637,917.8142576,209.2898693,915.1348763,206.4811611,886.6965528,201.6858482,830.9718249,213.5339556,853.0154179,198.5466111,743.6660092,178.7018766
638,917.8142576,209.2898693,915.1348763,206.4811611,886.6965528,201.6858482,830.9718249,213.5339556,853.0154179,198.5466111,743.6660092,178.7018766
639,918.4337502,209.7985229,919.8216381,206.2196445,915.388792,209.4119523,832.4523811,212.6545448,868.0252145,198.3145096,748.0138941,177.9073472
640,918.471447,209.8880978,919.8183136,206.2626333,915.3546443,209.4466214,832.5227575,212.6549854,868.0497541,198.3758204,747.9376063,177.9677043
641,918.3174305,210.2289314,916.8081007,199.7167253,914.374959,209.0235872,833.784189,212.8451986,875.8339035,200.6697545,751.8984218,177.2721939
642,918.3174305,210.2289314,916.8081007,199.7167253,914.374959,209.0235872,833.784189,212.8451986,875.8339035,200.6697545,751.8984218,177.2721939
643,917.4253178,210.4757204,917.8567696,202.9182835,913.7154121,208.1977651,832.3472567,213.011378,881.6908545,200.3176842,756.3820923,177.1481175
644,917.4581976,210.4547396,917.9573812,202.9703407,913.7840967,208.234225,832.5084348,213.0196348,881.6505828,200.3513362,756.3667022,177.2868209
645,916.6652431,210.9734783,914.4338155,210.2867162,914.0977421,206.8702016,832.0744925,213.0513735,888.3615208,202.1787561,760.5901394,176.5504384
646,916.6652431,210.9734783,914.4338155,210.2867162,914.0977421,206.8702016,832.0744925,213.0513735,888.3615208,202.1787561,760.5901394,176.5504384
647,916.1101313,211.4397011,916.2112017,212.3174191,915.2803993,208.5937016,831.2016578,212.7515068,897.8728623,204.2518629,765.7479721,176.1917052
648,916.1116352,211.4280577,916.1998959,212.3094316,915.2723789,208.5962553,831.4008393,212.6574097,897.8324146,204.2286007,765.58994,176.2590871
649,911.5065975,212.0990944,838.4189901,212.375107,915.0811076,214.3271232,831.752974,212.8308687,906.3594999,207.7313769,770.4981194,175.7087255
650,911.5065975,212.0990944,838.4189901,212.375107,915.0811076,214.3271232,831.752974,212.8308687,906.3594999,207.7313769,770.4981194,175.7087255
651,776.2600307,174.0556273,838.3131781,212.2343432,916.3380785,213.2419291,833.4376175,212.6850471,908.2599173,206.8600035,775.2227726,175.1688645
652,776.2839375,173.9772553,838.3172684,212.2350061,916.3346596,213.2428761,833.438349,212.6818743,908.2518682,206.8679371,775.2608767,175.1030967
653,777.8649654,169.522675,838.4323549,212.2749954,918.4431639,213.9836483,834.0493572,212.5184956,918.5745268,211.1683202,780.728055,173.4876209
654,777.8649654,169.522675,838.4323549,212.2749954,918.4431639,213.9836483,834.0493572,212.5184956,918.5745268,211.1683202,780.728055,173.4876209
655,836.5500498,202.110867,839.1460867,211.9203993,919.2283468,213.4284997,834.5407982,213.1049643,919.2757616,211.0121836,784.4486573,173.4906416
656,836.5428925,202.1277914,839.130496,211.9169328,919.2734499,213.4848118,834.5377349,213.1034985,919.2507267,211.0154091,784.4657142,173.5047197
657,790.8017797,171.2112923,844.731488,212.11936,919.5327625,213.6889205,836.0614067,213.4427919,919.7161303,210.7900233,788.6392222,173.0222235
658,790.8017797,171.2112923,844.731488,212.11936,919.5327625,213.6889205,836.0614067,213.4427919,919.7161303,210.7900233,788.6392222,173.0222235
659,793.6226263,170.9039441,842.6954379,213.0824105,922.7463083,208.8765695,836.6261316,214.0337658,920.2060585,208.2126732,791.7217598,172.9720001
660,793.2214537,171.1659532,845.5504245,212.3521194,922.2178621,207.804692,836.6525797,213.9209194,920.2587023,208.3827443,791.5968931,173.2903279
661,793.4750729,171.0241061,842.4316511,212.9866143,921.7113447,206.5587339,835.1209865,214.4875917,831.7675049,212.1026888,795.3317197,173.9264555
662,793.4750729,171.0241061,842.4316511,212.9866143,921.7113447,206.5587339,835.1209865,214.4875917,831.7675049,212.1026888,795.3317197,173.9264555
663,850.0797558,202.4726563,842.6587524,212.8736169,920.7883701,206.1720822,835.8935828,214.4792461,831.814507,211.7030535,798.7438557,174.4925725
664,850.0727825,202.4947101,842.7003331,212.8730987,920.7959328,206.1548896,835.9181447,214.4974697,831.8430557,211.7258286,798.730675,174.4716341
665,912.3005314,192.8863463,841.8558073,213.070751,919.9853964,206.7170529,835.433619,214.2356498,831.1570754,211.5742264,801.4679105,175.9075143
666,850.260716,202.3419331,841.9240251,213.0669829,920.8911858,206.8452935,835.449769,214.2526839,831.051971,211.6451287,801.8404336,175.8075447
